Date,AAPL,MSFT,NVDA,GOOGL,META,AVGO,CRM,ADBE,JPM,BAC,GS,MS,BLK,AXP,WFC,SCHW,JNJ,UNH,PFE,ABBV,MRK,TMO,ABT,MDT,AMZN,TSLA,MCD,NKE,SBUX,TGT,COST,XOM,CVX,COP,SLB,EOG,PSX,CAT,BA,HON,UPS,RTX,DE,NEE,DUK,AMT,PLD,LIN,VZ
2023-11-27,40552600,22179200,395662000,23436500,15684500,96962000,4885500,1854400,6259100,42039500,1250500,5237800,868100,2146400,15715000,8715200,6449700,2675800,26066700,5529400,7356500,2427100,4572500,7252900,53762400,112031800,3703900,5785000,7853600,3736700,1627400,18013500,9850800,5289500,6371200,2384200,2447200,1743300,3691200,2631811,3320000,9378400,2322200,9779100,2439400,2525200,2770900,1301200,15245300
2023-11-28,38415400,20453100,401491000,18730000,12637200,39025000,5535300,2302900,6582700,29705800,1419000,9197900,610200,2117800,15332900,7866000,5909000,2859300,29497700,5347200,8738500,1549600,3607600,4972200,42711700,148549900,2199600,7287400,6848100,3804900,1286800,20629500,9746500,3469100,5620900,3380900,1926400,2149900,7817800,3532175,3073900,7094800,1904600,9473600,2774300,2105200,3226900,1134300,14521700
2023-11-29,43014200,28963400,382005000,23967200,16024500,34843000,12327400,2595600,9126100,57954900,2038100,7420700,750000,2720200,16746000,15656600,5190000,4550000,26185200,3996500,10286800,1195800,5458700,4260400,40610900,135401300,2433400,9601800,8428500,2918900,1319800,26802100,16417100,6065300,8002000,3000100,6873900,2224700,5424400,2379823,2981600,6852100,2263500,17019100,2986800,2933400,3241100,1405900,16387400
2023-11-30,48794400,30554400,526247000,38988300,23146400,49571000,24425700,3960300,9869800,52547700,1903600,8480500,961300,4253100,23247500,20200300,12481900,7121200,45356600,9297400,29299700,1914000,16766200,6219300,65814000,132353200,5030400,8690900,11442600,5759500,1755200,29254700,16276000,10242700,11520300,5597800,9147400,3210500,8736200,3303954,4664400,8366100,1950200,15381700,4959400,2943300,8202800,4023900,36623500
2023-12-01,45704800,33040500,369317000,31442300,15276400,29612000,14538200,2490500,8916000,46133300,3623300,9617100,746700,3412000,18116100,17131600,10342900,3462200,103624000,4903400,6863400,1219700,4682300,5102000,39951800,121331700,4967400,8051800,12506500,4594800,1475300,17845300,11906500,4675800,6377200,2990900,4757300,3731500,6956200,3301938,3945300,5487400,1764900,10510200,4016400,2093300,4159700,2107300,20762500
2023-12-04,43389500,32063300,437543000,36669900,19037100,25009000,11429200,2541500,9607500,37811300,2178100,6713800,767900,3631000,13424000,11690900,8920300,2709200,47410400,4845300,10169900,1222300,4717700,6206400,48294200,104099800,3522900,10086600,11477400,7625100,1624000,21523900,11842800,4824800,7772600,3000900,4842900,3028700,5228500,2883268,2717800,5525300,1405900,10239600,2796500,2668500,5388600,2092400,22109200
2023-12-05,66628400,23065000,371718000,27384800,16952100,37066000,5771500,2577700,9135600,45723100,2429700,6103200,860700,6452500,14531700,7172600,7268200,2645600,39853000,3961700,10789100,1613600,4315500,4818800,46822400,137971100,3005300,6960000,16027300,2997800,2349700,22250300,9597600,5821400,6902700,3478300,3484500,2682200,3589800,2741836,2485300,5945700,1572700,12544800,2601200,1738000,3727700,2207000,23003300
2023-12-06,41089700,21182100,380590000,23576200,11294300,24813000,5374800,2080400,9366000,49803100,1869300,7321800,624800,3890700,18923800,8544500,6642900,2239700,33410500,4978800,9954800,1241700,4296000,5319600,39679000,126436200,2765100,6317000,12115000,3894200,2233900,31154800,18079700,7489500,13575300,4613900,2952000,3632600,4740600,2366985,2995800,6125800,3218300,13235700,3260400,2037700,2989100,2263700,20218500
2023-12-07,47477700,23118900,350823000,56767100,15905100,43517000,6568200,2605200,8130900,32699600,2162400,5430400,784300,2797100,18787800,9500600,6532400,2511700,35782900,7225100,9602200,2101800,5199000,5251000,52352800,107142300,3131900,7294500,7858300,3939200,1690400,29990700,14786700,5816800,12955100,3524500,3702200,2162500,6363700,2585551,3241200,5443900,2753800,12230500,3813000,1964500,3072200,1914100,15223200
2023-12-08,53406400,20154400,359224000,32260100,14087400,69668000,4605800,2499700,7369400,34794300,2238800,10343400,456000,2681300,20238400,10159700,6254700,2039900,31890700,5695200,7530300,1871800,3426800,6240900,41906000,103126800,3623600,6122200,7125200,2880800,1502100,22074900,10821700,5713900,13211000,3858400,4102700,3258200,7171200,4822563,2845900,5535000,2060500,9408300,3271700,2364300,4257600,1483700,21850400
2023-12-11,60943700,27708800,509728000,31138000,25802500,101184000,4766000,3270600,8093900,32254000,1636000,6378100,781300,2811400,21116900,8281700,6090400,3655300,37833900,6343500,7429700,2030900,5208200,5598900,50907300,97913900,3353000,7972800,7639100,3571700,2139300,22252300,9849600,7250100,8820900,5004100,2976800,2898300,7545000,3932278,3742100,5897300,2057900,11005700,4989100,2468600,5433200,1653400,21914500
2023-12-12,52696900,24838300,372387000,29032800,18485500,90242000,5827600,2968900,10223000,34566700,1597600,7395300,607600,2946200,19787100,8274200,5324400,2706100,48587500,5882200,7933500,1420200,5354500,5263300,44944300,95328300,2252200,7378400,6313800,3352100,2374400,26084000,9863900,6888800,8871400,3447800,3484900,2375700,5719200,3282628,3039900,6811200,1832000,9931000,3942700,1712900,4197900,6829000,17096700
2023-12-13,70404200,30955500,447792000,30104800,16353300,71654000,6567600,6188500,12379100,60311100,2876500,10144600,600000,3207700,26549100,13922500,10764600,2876600,158100700,8104500,10995000,2776700,6534800,6304700,52766200,146286300,3312300,8182900,7741900,3531700,2436900,19915400,10641300,8570100,10502400,5765800,3054600,3708300,5513400,3250267,4058100,8057900,3406900,13013400,3970200,2244500,5883200,3359600,32473200
2023-12-14,66831600,43277500,391232000,38722400,19607300,66964000,6613200,11315300,13643000,107190000,5376300,19849500,1197400,4548100,41115400,26968400,9240700,5386800,101889800,7869600,10723000,2763900,6611600,9680600,58400800,160829200,4626800,9590500,9764800,4636400,3839200,26165700,14960500,11490400,19567600,4842400,4260100,6464100,7883600,4016628,6401900,11124700,3576000,16809100,6870800,2975000,9543800,2220500,28551600
2023-12-15,128538400,78502300,479948000,50847100,31776900,118544000,13739500,8666500,20309300,83771800,4522300,16905700,2703000,7139200,44099200,21428000,21727800,9030100,138388400,15203000,26393300,4354900,13316300,12388900,110089300,135932800,6328500,13633300,12466000,5680200,8807700,55527000,30850900,30860400,21720600,7429100,9648400,7321200,14995900,7982221,8738200,19196600,3891400,28901500,8742700,3722400,8413600,4241100,51721600
2023-12-18,55751900,21802900,412587000,32258000,18993900,54741000,7498500,5452000,8469600,40694700,2740900,9145500,916300,2814400,20531700,12870800,7231400,3260300,63329400,5379600,12805600,1607300,5142800,6447200,62512800,116416500,2490100,6874800,6146400,3117000,5733400,21610400,11561700,7000500,9356700,2875500,2987700,2691700,6140100,3151913,3883800,7701100,1404400,10755600,4277100,1804900,3805000,1717600,22057200
2023-12-19,40714100,20603700,464444000,25476800,17729400,36020000,4665500,4150700,10345700,44534800,2091800,8114900,756400,3978300,20556400,10781100,6651500,3645600,70094700,5476700,8043100,2569400,4675100,5060900,43171300,106737400,2054200,7697300,5992900,2834600,3437300,18904700,8738100,6379200,7351000,3498900,2873100,3659600,6089500,2755311,3926500,9912600,2078500,11509600,2711900,1776900,2613300,1344600,17642500
2023-12-20,52242800,26316700,397894000,49107200,16369900,34523000,4510500,2587300,10734700,44711400,1836500,10467000,547900,4020700,20481500,11408600,7008300,3847800,56184300,4716400,8441600,1497300,5666200,7257600,50322100,125097000,2398500,9176600,10057400,3711700,3782700,20988900,9370000,7767200,6480200,3671100,3365700,3818400,5151700,3553926,5624500,6961800,1592100,10091200,3428500,2991200,3448200,1578500,18134600
2023-12-21,46482500,17708000,300425000,27488300,15289600,24106000,5160700,3192800,7601700,32325700,1301600,7748000,341100,3496800,11127700,8674300,4598600,2491600,51056600,4036100,5919400,1016600,3555600,7440600,36305700,109594200,2313100,16533300,7097200,3980200,2388400,19250900,7264700,4149300,7470900,3841700,3235100,3209300,6487200,2290275,3778600,7732800,923300,12604200,3072500,1685500,3256400,1534000,15421000
2023-12-22,37149600,17107500,252507000,26532200,11772800,19089000,3110600,1660600,6576300,37265900,1538200,5800800,426600,2782600,10450400,4456900,3798900,1759500,35162300,3373400,6028700,1081500,2565700,3426700,29514100,93370100,1700300,46666200,6361000,3223100,1641700,12927800,6396100,4299400,5115600,1741900,1402200,2833800,4434000,2004972,2332500,9769500,1077300,9799400,1927500,1106400,2361300,838900,13171600
2023-12-26,28919300,12673100,244200000,16780300,9898600,16793000,3218800,1595100,4683600,24845400,837300,2726200,280600,1230000,8856600,3565700,4170000,1390800,30119100,2073400,4727700,639100,2513400,2954800,25067200,86892400,1381500,12846700,3709500,2237700,1774800,16835100,5165600,2893600,5632300,1852100,1542400,2019000,3938600,1973672,2384000,4442600,966100,6791600,2228300,1053100,1215900,619300,11856600
2023-12-27,48087700,14905400,233648000,19628600,13207900,20055000,3387000,1394900,6428600,24498600,1367200,4073200,298000,1825400,12536700,4320000,5288100,1851800,35000700,3747400,5387000,806000,2471800,4041700,31434700,106494400,1892100,10157900,4959300,2806400,1875900,14558800,5337200,3441400,7132900,2568300,1799000,1876500,3484900,2482846,3116400,5440600,823500,6787500,1987600,1860500,2714600,850900,15267600
2023-12-28,34049900,14327000,246587000,16045700,11798800,21247000,2958700,1702600,6320100,21799600,1024700,4089500,311500,1486100,9872600,4352200,4377500,2001000,30472900,2601200,5530400,763400,3206100,3297000,27057000,113619900,1907100,9352900,4518300,2146700,1496900,16329300,8148000,3711400,6995300,2137200,1827500,2267400,5096400,1748210,2254900,4622700,1125200,5981900,1912700,1125400,1953100,814400,14931700
2023-12-29,42672100,18730800,389293000,18733000,14987100,20558000,3706600,1893900,6435100,28060700,881300,4772100,318500,1915000,11733600,6047700,4313700,2080100,30363100,3712000,5889200,804300,3550200,3847600,39823200,100891600,2227800,7667500,6135700,2517400,1947500,17746400,7658600,3643600,8641800,1756600,2023900,2300600,3686600,2394040,2186500,4624800,1104300,6814600,2295300,1584400,2938000,975900,16222700
2024-01-02,82488700,25258600,411254000,23711200,19042200,28831000,4741400,2840200,9977400,36668600,2263100,6132200,660000,2236600,14916000,10111200,9622100,3415700,57948700,8059900,11920100,2310800,5058600,5425800,47339400,104654200,4458400,9326600,8859700,3601500,2657700,23483000,8879700,4688400,12105200,3023000,2500300,2433100,5815200,3323795,4363800,10455600,1414600,10064300,3352200,1566300,2899100,1571900,23810900
2024-01-03,58414500,23083500,320896000,24212100,15451100,34735000,5097100,2478000,9852300,45988700,2265300,7487900,638700,2720500,21653600,10661900,8232000,2891400,43426500,5301400,10721900,2170300,4239600,6182600,49425500,121082600,3114800,10573700,7161700,4662100,2612600,23490800,10255300,4881900,6572400,2794000,3094700,3043400,7219900,4046654,3257200,9957500,1397600,10306300,3687400,1533500,3195000,1536300,26263900
2024-01-04,71983600,20901500,306535000,27137700,12099900,25658000,4489800,2092100,11972500,39834600,1618300,8735600,580200,2777500,15917500,6755000,6766600,2994400,45558200,8332200,11492200,1831300,5296100,5622000,56039800,102629300,4615400,10420600,7118600,3903000,2171100,19395200,8220300,5891500,8268800,2847500,3125200,2995400,5170700,2697062,3173400,6656500,1332100,10568100,2423700,2033000,3613800,1517800,24214600
2024-01-05,62379700,21004600,415039000,22513900,13920700,22475000,3676000,1923200,10066000,49242400,2913900,6027800,471000,2243300,15074800,7243200,5602500,2815400,33612800,5607600,6861500,1817200,4127700,5107600,45153100,92488900,3407300,8044500,7191000,2745300,2233500,15827400,7455400,3984600,9827700,2157100,3126500,2684800,3849700,2846239,2537300,6796100,1100300,7803800,2192100,1884000,2393600,1400100,30276700
2024-01-08,59144500,23134000,642510000,21404000,13890200,33110000,6626000,2830000,11229900,40253900,1902600,6738400,513200,3442100,15119700,6534200,6569800,2648900,32972100,6001600,8193100,2126800,5030400,7867100,46757100,85166600,3097000,9414200,7536900,3563300,2245300,23370100,10038200,6769600,16693600,4244600,3636500,2369100,40730400,4265220,2469500,7625700,1233300,7766600,2453400,1703200,3208700,1142300,28483000
2024-01-09,42841800,20830000,773100000,24759600,13463900,23225000,4571800,1926900,9923600,39268800,1708800,7594100,454700,2055500,13625200,7069300,6357000,2677000,39856900,4454000,8822300,2890000,3802100,7223200,43812600,96705700,2176400,7759500,6348500,3664400,1886200,19496600,11784700,5935600,18420800,3043300,2172600,1974500,20687500,3270108,2639500,5400500,1012400,6921600,2024900,1578800,3109500,1256200,17880100
2024-01-10,46792900,25514200,533796000,21320200,22117200,17643000,5128300,2135700,9670200,34904000,1547300,6929200,510800,2757800,11849800,7990100,4945100,2180000,37413300,6609900,7129100,2026600,4672100,4980800,44421800,91628500,2199700,6784700,5847700,2777400,1801900,18206100,8490400,4445200,17704900,3128700,3619900,2048000,12883700,2516904,2399200,5706500,1003900,8100100,3076700,2088900,2354000,1170600,16354700
2024-01-11,49128400,27850800,596759000,24008700,17205400,25757000,9012600,2331800,11919500,48790600,2209900,9400700,735800,3493300,21049200,8294800,4946000,2814100,46884700,4591500,5754400,1983100,5163900,5099500,49072700,105873600,2047400,9537700,6483600,3215300,1670800,15833400,8612500,4212600,8783200,2134000,3540000,1941400,11830500,2059083,3341800,5860100,1190600,10686000,3063500,2271600,2787500,1110500,31289800
2024-01-12,40477800,21661200,352994000,18785500,19310000,26882000,4847600,1477000,19436500,74344300,2223800,8303100,880500,3366300,30454100,8457700,4496900,6327300,30373500,4971400,6823300,2013100,3884800,5969000,40484200,123043800,1714800,6680900,5641200,2236400,2388400,18041700,9386900,5549800,12732800,3010800,2909900,1955600,11285500,2577381,3474500,5277300,1221800,7796900,2791900,1763400,2380600,849100,18774800
2024-01-16,65603000,27202300,449580000,22670500,15306900,26145000,5858700,2126100,17206400,58420800,3926600,20369000,895200,4142900,25209900,12604100,6923200,3736700,38826000,4747700,6832300,1838900,5876000,5398300,41384600,115355000,2859000,10547900,7493400,3482400,1626700,20235700,9380400,6677500,14966000,3420200,3169400,3140100,35290000,3713924,5331400,9568200,1292900,11633100,3527100,2400000,4001200,1464700,31039400
2024-01-17,47317400,22234100,474394000,20968600,12724800,18314000,4706500,2588300,11107500,48811300,2415100,17198500,617100,2377600,17445600,24688400,5072100,3791300,33312600,4423100,5591400,1966300,4672000,6956000,34953400,103164400,2008200,8226200,6672900,3566300,1786800,18384000,8167000,4864100,12992700,3282300,2437000,3789200,20140100,2663428,3930000,7669600,1466300,11543100,3272700,2629300,3912900,1369100,21377100
2024-01-18,78005800,23392100,491650000,25746400,16354300,32228000,4752400,2793600,9382300,35484400,1771200,15016400,506700,3215200,17901300,11301800,5368500,7367000,50321100,5074300,10524700,1728200,5098000,7203600,37850200,108595400,2221200,8852400,7549500,4160700,1900600,20940300,11187800,6150900,13695800,3378700,2337300,2479300,20046800,2763481,3095800,6594800,1125900,9626500,2453700,2881000,4062900,1232200,17112800
2024-01-19,68903000,29331100,543501000,34271900,21670800,53077000,7413600,3760100,13115700,49493600,2603300,14787400,681500,3388900,25606900,12711200,7071300,6143400,35549300,5863000,7605600,2124000,6843100,4819300,51651600,102260300,4250900,8517200,9565900,3592600,2267900,20088400,11192500,5702200,20328400,2838400,2880300,3116000,14345400,3278066,3097600,7509600,1223100,12762600,2965100,1986400,3559000,2265900,20561700
2024-01-22,60133900,27016900,452955000,32200400,17680500,31222000,6735900,4488000,12837500,43903400,2922700,11626500,760500,3145100,19372200,10041700,6824200,5922900,41663900,4864000,8786200,1818500,5062500,6015700,43687500,117952500,3250200,9897400,9421000,2778700,2452900,19955900,9184600,5740200,18491300,2482900,2307900,2072200,10760800,3808141,2631600,14052800,1113600,12979900,2465500,2185500,2280900,2105400,26039200
2024-01-23,42355600,20525900,294654000,21636100,15506100,16952000,6573800,2723500,8360800,30003400,3313300,8555700,718300,2327600,16422100,5857400,9149800,2672900,33466700,5784700,6501400,1116600,5037300,5060300,37986000,106605900,1874000,8208000,10227100,2806800,2208600,15863400,6767200,3969500,11432900,2367700,2309600,1866300,9076900,2157862,3443000,19434800,955000,16081000,2903000,2108900,3426400,1293900,49713700
2024-01-24,53631300,24867000,560271000,25233500,15698500,34805000,7037800,2999000,9967100,36403900,2235800,12480900,659700,3052500,17776000,5977600,7247900,2918800,42720700,5422200,5859900,1842500,8710800,6035200,48547300,123369900,3209700,7879300,7661400,2845900,1946500,17330600,8100000,5332000,10498000,3527900,2649200,2765900,15119100,3696418,3187600,12872300,1447800,14471400,3869800,3308500,3491500,1594800,27910400
